cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations
72950223,N-[3-(1H-benzimidazol-2-yl)-2-chloro-phenyl]-2-methyl-4-[4-(trifluoromethyl)phenyl]benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=CC=CC(=C3Cl)C4=NC5=CC=CC=C5N4,C28H19ClF3N3O,2,2,4,8.129820000000002,505.11687456800007,36,57.78,0.6230529595015576,2
160169798,"7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C(C)(C)C)C,C34H34N3O+,3,0,3,8.288260000000006,500.26963912809003,38,34.84,1.0907003444316876,2
1085293,[4-[[3-(1H-benzimidazol-2-yl)phenyl]carbamoyl]-2-methoxy-phenyl] acetate,CC(=O)OC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4N3)OC,C23H19N3O4,5,2,5,4.416100000000004,401.13755608800005,30,93.31000000000002,0.3215089486657378,0
90031122,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-2-methyl-4-[4-(trifluoromethyl)phenyl]benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C28H19ClF3N3O,2,2,4,8.129820000000002,505.11687456800007,36,57.78,0.6230529595015576,2
72948990,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-2-methyl-4-(4-nitrophenyl)benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C27H19ClN4O3,4,2,5,7.019220000000004,482.1145681480001,35,100.91999999999999,0.3468093539437178,1
90031103,4-(4-aminophenyl)-N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-2-methyl-benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)N)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C27H21ClN4O,3,3,4,6.693220000000005,452.14038897200004,33,83.80000000000001,0.39379474940334125,1
1216064,N-[3-(1H-benzimidazol-2-yl)phenyl]-4-nitro-benzamide,C1=CC=C2C(=C1)NC(=N2)C3=CC(=CC=C3)NC(=O)C4=CC=C(C=C4)[N+](=O)[O-],C20H14N4O3,4,2,4,4.390400000000002,358.10659030799997,27,100.92,0.267538644470868,0
90031592,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-2-nitro-4-[4-(trifluoromethyl)phenyl]benzamide,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)NC(=O)C4=C(C=C(C=C4)C5=CC=C(C=C5)C(F)(F)F)[N+](=O)[O-])Cl,C27H16ClF3N4O3,4,2,5,7.729600000000005,536.0863027119999,38,100.92,0.37653586999603644,2
159168436,"5-[2-[2-[2-hydroxy-5-[5-[2-[3-hydroxy-4-(5-methyl-1H-benzimidazol-2-yl)phenyl]-1,3-dioxo-isoindolin-5-yl]-1,3-dioxo-isoindolin-2-yl]phenyl]-3H-benzimidazol-5-yl]-1,3-dioxo-isoindolin-5-yl]-2-methyl-isoindoline-1,3-dione",CC1=CC2=C(C=C1)NC(=N2)C3=C(C=C(C=C3)N4C(=O)C5=C(C4=O)C=C(C=C5)C6=CC7=C(C=C6)C(=O)N(C7=O)C8=CC(=C(C=C8)O)C9=NC1=C(N9)C=C(C=C1)N1C(=O)C2=C(C1=O)C=C(C=C2)C1=CC2=C(C=C1)C(=O)N(C2=O)C)O,C60H34N8O10,12,4,7,9.454419999999997,1026.239789288,78,247.33999999999997,0.3153553812565699,3
3348580,N-[3-(1H-benzimidazol-2-yl)phenyl]-4-isobutoxy-benzamide,CC(C)COC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4N3,C24H23N3O2,3,2,6,5.517000000000005,385.1790269760001,29,67.00999999999999,0.4327712281748993,1
2085397,4-(1H-benzimidazol-2-ylsulfanyl)-1-(4-phenylpiperazin-1-yl)butan-1-one,C1CN(CCN1C2=CC=CC=C2)C(=O)CCCSC3=NC4=CC=CC=C4N3,C21H24N4OS,4,1,6,3.7840000000000025,380.16708238800004,27,52.23,0.5169442848937392,0
17093041,N-[5-(1H-benzimidazol-2-yl)-2-methoxy-phenyl]-4-phenyl-benzamide,COC1=C(C=C(C=C1)C2=NC3=CC=CC=C3N2)NC(=O)C4=CC=C(C=C4)C5=CC=CC=C5,C27H21N3O2,3,2,5,6.157800000000004,419.163376912,32,67.00999999999999,0.4775406655723027,1
1015621,methyl 4-[[3-(1H-benzimidazol-2-yl)-4-hydroxy-phenyl]carbamoyl]benzoate,COC(=O)C1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2)O)C3=NC4=CC=CC=C4N3,C22H17N3O4,5,3,4,3.974400000000002,387.12190602400005,29,104.31,0.2780174479915636,0
160208409,"2-tert-butyl-7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-6-methyl-1,3-benzoxazole;2-cyclohexyl-7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-6-methyl-1,3-benzoxazole;2-cyclopentyl-7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2,6-dimethyl-1,3-benzoxazole;7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-(2,6-dimethylphenyl)-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-isobutyl-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-isopropyl-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-6-methyl-2-phenyl-1,3-benzoxazole",CC1=C(C(=CC=C1)C)C2=NC3=C(O2)C(=C(C=C3)C)C4=[N+](C5=CC=CC=C5N4C6=C(C=CC=C6C(C)C)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C)C3=[N+](C4=CC=CC=C4N3C5=C(C=CC=C5C(C)C)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)CC(C)C)C3=[N+](C4=CC=CC=C4N3C5=C(C=CC=C5C(C)C)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCCC3)C4=[N+](C5=CC=CC=C5N4C6=C(C=CC=C6C(C)C)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCC3)C4=[N+](C5=CC=CC=C5N4C6=C(C=CC=C6C(C)C)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3=CC=CC=C3)C4=[N+](C5=CC=CC=C5N4C6=C(C=CC=C6C(C)C)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=C(C=CC=C7C(C)C)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)C)C3=[N+](C4=CC=CC=C4N3C5=C(C=CC=C5C(C)C)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)(C)C)C3=[N+](C4=CC=CC=C4N3C5=C(C=CC=C5C(C)C)C(C)C)C,C303H336N27O9+9,27,0,45,76.90057999999999,4496.661503112813,339,313.5599999999999,1.0811327975507083,3
72948989,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-4-(4-cyanophenyl)-2-methyl-benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C#N)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C28H19ClN4O,3,2,4,6.982700000000004,462.12473890800004,34,81.57,0.4168199092803727,1
160296470,"2-tert-butyl-7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-6-methyl-1,3-benzoxazole;2-cyclohexyl-7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-6-methyl-1,3-benzoxazole;2-cyclopentyl-7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-6-methyl-1,3-benzoxazole;7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-2,6-dimethyl-1,3-benzoxazole;7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-2-(2,6-dimethylphenyl)-6-methyl-1,3-benzoxazole;7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole;7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-2-isobutyl-6-methyl-1,3-benzoxazole;7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-2-isopropyl-6-methyl-1,3-benzoxazole;7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-6-methyl-2-phenyl-1,3-benzoxazole",CC1=C(C(=CC=C1)C)C2=NC3=C(O2)C(=C(C=C3)C)C4=[N+](C5=CC=CC=C5N4C)C.CC1=C(C2=C(C=C1)N=C(O2)C)C3=[N+](C4=CC=CC=C4N3C)C.CC1=C(C2=C(C=C1)N=C(O2)CC(C)C)C3=[N+](C4=CC=CC=C4N3C)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCCC3)C4=[N+](C5=CC=CC=C5N4C)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCC3)C4=[N+](C5=CC=CC=C5N4C)C.CC1=C(C2=C(C=C1)N=C(O2)C3=CC=CC=C3)C4=[N+](C5=CC=CC=C5N4C)C.CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)C)C3=[N+](C4=CC=CC=C4N3C)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)(C)C)C3=[N+](C4=CC=CC=C4N3C)C,C204H210N27O9+9,27,0,18,43.60957999999991,3181.675549080811,240,313.5599999999999,0.7654037504783776,3
90031431,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-4-(3-fluorophenyl)-2-methyl-benzamide,CC1=C(C=CC(=C1)C2=CC(=CC=C2)F)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C27H19ClFN3O,2,2,4,7.2501200000000035,455.12006812800007,33,57.78,0.5711318795430945,1
90031498,N-[3-(1H-benzimidazol-2-yl)-5-chloro-phenyl]-2-methyl-4-[4-(trifluoromethyl)phenyl]benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=CC(=C3)C4=NC5=CC=CC=C5N4)Cl,C28H19ClF3N3O,2,2,4,8.129820000000002,505.11687456800007,36,57.78,0.6230529595015576,2
72949167,4-(4-acetylphenyl)-N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-2-methyl-benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(=O)C)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C29H22ClN3O2,3,2,5,7.313620000000004,479.1400546240001,35,74.85,0.4676018704074817,1
72949527,"2-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-6-phenyl-3,4-dihydroisoquinolin-1-one",C1CN(C(=O)C2=C1C=C(C=C2)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)C5=NC6=CC=CC=C6N5,C28H20ClN3O,2,1,3,6.753200000000004,449.12948994000004,33,48.99,0.6736068585425596,1
5068842,4-acetyl-N-[3-(1H-benzimidazol-2-yl)phenyl]benzamide,CC(=O)C1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4N3,C22H17N3O2,3,2,4,4.684800000000003,355.13207678400005,27,74.85,0.36072144288577157,0
161188723,"7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=C(C=C(C=C7C(C)C)C8=CC=CC=C8)C(C)C)C,C48H46N3O+,3,0,7,12.43625999999998,680.3635395120901,52,34.84,1.4925373134328357,2
161580586,"7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7CCCCC7)C,C36H36N3O+,3,0,4,9.03846,526.2852891920901,40,34.84,1.148105625717566,2
118207647,2-[2-chloro-5-[methyl-[2-methyl-4-[4-(trifluoromethyl)phenyl]benzoyl]amino]phenyl]benzimidazole-1-carboxylic acid,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)N(C)C3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4C(=O)O,C30H21ClF3N3O3,4,1,4,8.153620000000004,563.1223538720001,40,75.43,0.5302929868752485,2
1363366,N-[3-(1H-benzimidazol-2-yl)phenyl]-3-chloro-4-ethoxy-benzamide,CCOC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4N3)Cl,C22H18ClN3O2,3,2,5,5.5343000000000035,391.108754496,28,67.00999999999999,0.4178480823757649,1
157228756,"7-[1-(4-tert-butylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=CC=C(C=C7)C(C)(C)C)C,C40H38N3O+,3,0,4,9.819959999999996,576.3009392560901,44,34.84,1.2629161882893225,2
72949168,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-4-(4-fluorophenyl)benzamide,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)NC(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)F)Cl,C26H17ClFN3O,2,2,4,6.9417000000000035,441.104418064,32,57.78,0.5538248528902734,1
157769449,"2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=CC=CC8=CC=CC=C87)C,C40H32N3O+,3,0,4,9.675659999999997,570.2539890640901,44,34.84,1.2629161882893225,2
72948987,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-4-(4-fluorophenyl)-2-methyl-benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C27H19ClFN3O,2,2,4,7.2501200000000035,455.12006812800007,33,57.78,0.5711318795430945,1
4987146,N-[3-(1H-benzimidazol-2-yl)phenyl]-4-(dimethylsulfamoyl)benzamide,CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4N3,C22H20N4O3S,4,2,5,3.7325000000000017,420.12561150000005,30,95.16,0.31525851197982346,0
90031493,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-2-hydroxy-4-[4-(trifluoromethyl)phenyl]benzamide,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)NC(=O)C4=C(C=C(C=C4)C5=CC=C(C=C5)C(F)(F)F)O)Cl,C27H17ClF3N3O2,3,3,4,7.527000000000005,507.096139124,36,78.01,0.4614792975259582,2
72948986,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-4-(4-methoxyphenyl)-2-methyl-benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)OC)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C28H22ClN3O2,3,2,5,7.119620000000004,467.1400546240001,34,67.00999999999999,0.5073869571705716,1
18573692,N-[3-(1H-benzimidazol-2-yl)phenyl]-4-methylsulfanyl-benzamide,CSC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4N3,C21H17N3OS,3,2,4,5.204100000000003,359.10923316400005,26,57.78,0.44998269297334714,1
90031210,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-4-(3-cyanophenyl)-2-methyl-benzamide,CC1=C(C=CC(=C1)C2=CC=CC(=C2)C#N)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C28H19ClN4O,3,2,4,6.982700000000004,462.12473890800004,34,81.57,0.4168199092803727,1
72949526,"3-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-7-[4-(trifluoromethyl)phenyl]-2H-1,3-benzoxazin-4-one",C1N(C(=O)C2=C(O1)C=C(C=C2)C3=CC=C(C=C3)C(F)(F)F)C4=CC(=C(C=C4)Cl)C5=NC6=CC=CC=C6N5,C28H17ClF3N3O2,3,1,3,7.565800000000004,519.096139124,37,58.220000000000006,0.6355204397114393,2
72949166,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-4-(4-chlorophenyl)-2-methyl-benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)Cl)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C27H19Cl2N3O,2,2,4,7.764420000000004,471.09051758800007,33,57.78,0.5711318795430945,1
159866353,"2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=CC=CC=C7)C,C36H30N3O+,3,0,4,8.522460000000004,520.23833900009,40,34.84,1.148105625717566,2
159168435,"2-[4-hydroxy-3-[5-[5-[2-[4-hydroxy-3-(5-methyl-1H-benzimidazol-2-yl)phenyl]-1,3-dioxo-isoindolin-5-yl]-1,3-dioxo-isoindolin-2-yl]-1H-benzimidazol-2-yl]phenyl]-6-methyl-pyrrolo[3,4-f]isoindole-1,3,5,7-tetrone",CC1=CC2=C(C=C1)NC(=N2)C3=C(C=CC(=C3)N4C(=O)C5=C(C4=O)C=C(C=C5)C6=CC7=C(C=C6)C(=O)N(C7=O)C8=CC9=C(C=C8)NC(=N9)C1=C(C=CC(=C1)N1C(=O)C2=C(C1=O)C=C1C(=C2)C(=O)N(C1=O)C)O)O,C54H30N8O10,14,4,6,6.513020000000006,950.2084891600001,72,250.71999999999997,0.28717294192724957,3
157769440,"2-tert-butyl-6-methyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-cyclohexyl-6-methyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-cyclopentyl-6-methyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2,6-dimethyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-(2,6-dimethylphenyl)-6-methyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-isobutyl-6-methyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-isopropyl-6-methyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;6-methyl-7-[1-methyl-3-(1-naphthyl)benzimidazol-1-ium-2-yl]-2-phenyl-1,3-benzoxazole",CC1=C(C(=CC=C1)C)C2=NC3=C(O2)C(=C(C=C3)C)C4=[N+](C5=CC=CC=C5N4C6=CC=CC7=CC=CC=C76)C.CC1=C(C2=C(C=C1)N=C(O2)C)C3=[N+](C4=CC=CC=C4N3C5=CC=CC6=CC=CC=C65)C.CC1=C(C2=C(C=C1)N=C(O2)CC(C)C)C3=[N+](C4=CC=CC=C4N3C5=CC=CC6=CC=CC=C65)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCCC3)C4=[N+](C5=CC=CC=C5N4C6=CC=CC7=CC=CC=C76)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCC3)C4=[N+](C5=CC=CC=C5N4C6=CC=CC7=CC=CC=C76)C.CC1=C(C2=C(C=C1)N=C(O2)C3=CC=CC=C3)C4=[N+](C5=CC=CC=C5N4C6=CC=CC7=CC=CC=C76)C.CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=CC=CC8=CC=CC=C87)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)C)C3=[N+](C4=CC=CC=C4N3C5=CC=CC6=CC=CC=C65)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)(C)C)C3=[N+](C4=CC=CC=C4N3C5=CC=CC6=CC=CC=C65)C,C285H246N27O9+9,27,0,27,67.0581799999996,4189.957250232812,321,313.5599999999999,1.02372751626483,3
159168431,"2-[2-[4-[5-[5-[2-[2-[2,5-dihydroxy-4-(5-methyl-1H-benzimidazol-2-yl)phenyl]-3H-indol-6-yl]-1,3-dioxo-isoindolin-5-yl]-1,3-dioxo-isoindolin-2-yl]-1H-benzimidazol-2-yl]-2,5-dihydroxy-phenyl]-3H-indol-6-yl]-6-methyl-pyrrolo[3,4-f]isoindole-1,3,5,7-tetrone;2-[3-[5-[5-(1,3-dioxo-2-phenyl-isoindolin-5-yl)-1,3-dioxo-isoindolin-2-yl]-1H-benzimidazol-2-yl]-4-hydroxy-phenyl]-6-methyl-pyrrolo[3,4-f]isoindole-1,3,5,7-tetrone;2-[4-hydroxy-3-[5-[5-[2-[4-hydroxy-3-(5-methyl-1H-benzimidazol-2-yl)phenyl]-1,3-dioxo-isoindolin-5-yl]-1,3-dioxo-isoindolin-2-yl]-1H-benzimidazol-2-yl]phenyl]-6-methyl-pyrrolo[3,4-f]isoindole-1,3,5,7-tetrone;5-[2-[2-[2-hydroxy-5-[5-[2-[3-hydroxy-4-(5-methyl-1H-benzimidazol-2-yl)phenyl]-1,3-dioxo-isoindolin-5-yl]-1,3-dioxo-isoindolin-2-yl]phenyl]-3H-benzimidazol-5-yl]-1,3-dioxo-isoindolin-5-yl]-2-methyl-isoindoline-1,3-dione;5-[2-[3-hydroxy-4-[5-[2-(2-hydroxy-4-methyl-phenyl)-3H-indol-5-yl]-1H-benzimidazol-2-yl]phenyl]-1,3-dioxo-isoindolin-5-yl]-2-methyl-isoindoline-1,3-dione;5-[2-[4-[4-[5-[2-[3-hydroxy-4-[11-(2-hydroxy-4-methyl-phenyl)-2,4,6,12-tetrazatricyclo[7.3.0.03,7]dodeca-1,3(7),5,8,11-pentaen-5-yl]phenyl]-1,3-dioxo-isoindolin-5-yl]-1,3-dioxo-isoindolin-2-yl]phenoxy]phenyl]-1,3-dioxo-isoindolin-5-yl]-2-methyl-isoindoline-1,3-dione;5-[2-[4-hydroxy-3-(5-methyl-1H-benzimidazol-2-yl)phenyl]-1,3-dioxo-isoindolin-5-yl]-2-methyl-isoindoline-1,3-dione;2-[4-[5-[2-[4-hydroxy-3-(6-methyl-3H-indol-2-yl)phenyl]-1,3-dioxo-isoindolin-5-yl]-1,3-dioxo-isoindolin-2-yl]phenyl]pyrrolo[3,4-f]isoindole-1,3,5,7-tetrone",CC1=CC2=C(CC(=N2)C3=C(C=CC(=C3)N4C(=O)C5=C(C4=O)C=C(C=C5)C6=CC7=C(C=C6)C(=O)N(C7=O)C8=CC=C(C=C8)N9C(=O)C2=C(C9=O)C=C3C(=C2)C(=O)NC3=O)O)C=C1.CC1=CC2=C(C=C1)NC(=N2)C3=C(C=C(C=C3)N4C(=O)C5=C(C4=O)C=C(C=C5)C6=CC7=C(C=C6)C(=O)N(C7=O)C8=CC(=C(C=C8)O)C9=NC1=C(N9)C=C(C=C1)N1C(=O)C2=C(C1=O)C=C(C=C2)C1=CC2=C(C=C1)C(=O)N(C2=O)C)O.CC1=CC2=C(C=C1)NC(=N2)C3=CC(=C(C=C3O)C4=NC5=C(C4)C=CC(=C5)N6C(=O)C7=C(C6=O)C=C(C=C7)C8=CC9=C(C=C8)C(=O)N(C9=O)C1=CC2=C(C=C1)NC(=N2)C1=CC(=C(C=C1O)C1=NC2=C(C1)C=CC(=C2)N1C(=O)C2=C(C1=O)C=C1C(=C2)C(=O)N(C1=O)C)O)O.CC1=CC2=C(C=C1)NC(=N2)C3=C(C=CC(=C3)N4C(=O)C5=C(C4=O)C=C(C=C5)C6=CC7=C(C=C6)C(=O)N(C7=O)C)O.CC1=CC2=C(C=C1)NC(=N2)C3=C(C=CC(=C3)N4C(=O)C5=C(C4=O)C=C(C=C5)C6=CC7=C(C=C6)C(=O)N(C7=O)C8=CC9=C(C=C8)NC(=N9)C1=C(C=CC(=C1)N1C(=O)C2=C(C1=O)C=C1C(=C2)C(=O)N(C1=O)C)O)O.CC1=CC(=C(C=C1)C2=NC3=NC4=C(C=C3C2)N=C(N4)C5=C(C=C(C=C5)N6C(=O)C7=C(C6=O)C=C(C=C7)C8=CC9=C(C=C8)C(=O)N(C9=O)C1=CC=C(C=C1)OC1=CC=C(C=C1)N1C(=O)C2=C(C1=O)C=C(C=C2)C1=CC2=C(C=C1)C(=O)N(C2=O)C)O)O.CC1=CC(=C(C=C1)C2=NC3=C(C2)C=C(C=C3)C4=CC5=C(C=C4)NC(=N5)C6=C(C=C(C=C6)N7C(=O)C8=C(C7=O)C=C(C=C8)C9=CC1=C(C=C9)C(=O)N(C1=O)C)O)O.CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C4=CC(=C(C=C4)O)C5=NC6=C(N5)C=CC(=C6)N7C(=O)C8=C(C7=O)C=C(C=C8)C9=CC1=C(C=C9)C(=O)N(C1=O)C1=CC=CC=C1,C419H240N54O72,95,26,48,59.2879399999995,7177.67785632,545,1745.1899999999996,0.31228691431878486,4
