cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations
58026405,N-[4-(1H-imidazol-2-ylcarbamoyl)-6-phenyl-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1=CC=C(C=C1)C2=CC(=C3C(=C2)NC(=N3)NC(=O)C4=CC5=CC=CC=C5C=N4)C(=O)NC6=NC=CN6,C27H19N7O2,5,4,5,5.0058000000000025,473.1600228480001,36,128.45000000000002,0.2802646944336317,1
58724415,methyl 2-(isoquinoline-3-carbonylamino)-6-propyl-1H-benzimidazole-4-carboxylate,CCCC1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)OC,C22H20N4O3,5,2,5,4.102500000000002,388.15354049999996,29,96.97000000000001,0.299061565432608,0
168275571,"4-carbamothioyl-N-(1,5-dimethylbenzimidazol-2-yl)pyridine-2-carboxamide",CC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=NC=CC(=C3)C(=S)N)C,C16H15N5OS,5,2,3,2.16322,325.09973110000004,23,85.83,0.2679715717115228,0
67891558,N-[6-isopropyl-4-[(4-methylsulfinylphenyl)methylcarbamoyl]-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CC(C)C1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)NCC5=CC=C(C=C5)S(=O)C,C29H27N5O3S,5,3,7,5.154200000000004,525.183460724,38,116.84,0.3252310852447792,2
166363688,"N-(6-cyano-1H-benzimidazol-2-yl)-6-(4-methylpiperazin-1-yl)pyridine-2-carboxamide;2,2,2-trifluoroacetic acid",CN1CCN(CC1)C2=CC=CC(=N2)C(=O)NC3=NC4=C(N3)C=C(C=C4)C#N.C(=O)(C(F)(F)F)O,C21H20F3N7O3,7,3,3,2.4669799999999995,475.15797216,34,138.23999999999998,0.2459490740740741,0
43057409,4-chloro-N-[1-(2-furylmethyl)-5-(trifluoromethyl)benzimidazol-2-yl]pyridine-2-carboxamide,C1=COC(=C1)CN2C3=C(C=C(C=C3)C(F)(F)F)N=C2NC(=O)C4=NC=CC(=C4)Cl,C19H12ClF3N4O2,5,1,4,4.997100000000002,420.060087964,29,72.95,0.3975325565455792,0
49803861,N-(6-phenyl-1H-benzimidazol-2-yl)isoquinoline-3-carboxamide,C1=CC=C(C=C1)C2=CC3=C(C=C2)N=C(N3)NC(=O)C4=CC5=CC=CC=C5C=N4,C23H16N4O,3,2,3,5.030400000000003,364.132411132,28,70.67,0.39620772605065796,1
155515232,7-methoxy-1-propyl-2-(pyridine-2-carbonylamino)benzimidazole-5-carboxamide,CCCN1C2=C(C=C(C=C2OC)C(=O)N)N=C1NC(=O)C3=CC=CC=N3,C18H19N5O3,6,2,6,2.2011000000000003,353.148789468,26,112.13000000000001,0.231873718005886,0
67891554,N-[4-[(4-methylsulfinylphenyl)methylcarbamoyl]-6-propyl-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CCCC1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)NCC5=CC=C(C=C5)S(=O)C,C29H27N5O3S,5,3,8,4.983300000000003,525.183460724,38,116.84,0.3252310852447792,1
155539110,N-(5-carbamoyl-7-methoxy-1-propyl-benzimidazol-2-yl)isoquinoline-1-carboxamide,CCCN1C2=C(C=C(C=C2OC)C(=O)N)N=C1NC(=O)C3=NC=CC4=CC=CC=C43,C22H21N5O3,6,2,6,3.354300000000001,403.164439532,30,112.13000000000001,0.2675465976990992,0
58190971,N-[6-[2-(3H-indol-2-yl)acetyl]-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1C2=CC=CC=C2N=C1CC(=O)C3=CC4=C(C=C3)N=C(N4)NC(=O)C5=CC6=CC=CC=C6C=N5,C27H19N5O2,5,2,5,5.265000000000004,445.15387484800004,34,100.10000000000001,0.33966033966033965,1
167806874,N-(6-isopropyl-1H-benzimidazol-2-yl)-4-(3-oxopiperazin-1-yl)pyridine-2-carboxamide,CC(C)C1=CC2=C(C=C1)N=C(N2)NC(=O)C3=NC=CC(=C3)N4CCNC(=O)C4,C20H22N6O2,5,3,4,2.2698,378.18042394400004,28,103.00999999999999,0.27181827007086695,0
58026554,N-[4-(cyclopentylcarbamoyl)-6-(4-pyridyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1CCC(C1)NC(=O)C2=C3C(=CC(=C2)C4=CC=NC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C28H24N6O2,5,3,5,5.097800000000003,476.19607400800004,36,112.66000000000001,0.3195455352387715,1
58190814,N-[6-(2-oxo-4-phenyl-butyl)-4-[2-(3H-pyrrol-2-yl)acetyl]-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1C=CN=C1CC(=O)C2=C3C(=CC(=C2)CC(=O)CCC4=CC=CC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C33H27N5O3,6,2,10,6.039000000000004,541.211389724,41,117.17,0.34991892122556967,2
170421225,"N-(1,5-dimethylbenzimidazol-2-yl)pyridine-2-carboxamide",CC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC=CC=N3)C,C15H14N4O,4,1,2,2.52902,266.116761068,20,59.81,0.33439224209998325,0
166363689,N-(6-cyano-1H-benzimidazol-2-yl)-6-(4-methylpiperazin-1-yl)pyridine-2-carboxamide,CN1CCN(CC1)C2=CC=CC(=N2)C(=O)NC3=NC4=C(N3)C=C(C=C4)C#N,C19H19N7O,6,2,3,1.8336799999999995,361.16510822800007,27,100.94,0.2674856350307113,0
155569505,benzyl N-[3-[5-carbamoyl-7-(3-morpholinopropoxy)-2-(pyridine-2-carbonylamino)benzimidazol-1-yl]propyl]carbamate,C1COCCN1CCCOC2=CC(=CC3=C2N(C(=N3)NC(=O)C4=CC=CC=N4)CCCNC(=O)OCC5=CC=CC=C5)C(=O)N,C32H37N7O6,10,3,14,3.200100000000001,615.280531904,45,162.93000000000004,0.27619222979193514,1
166454189,methyl 6-[[1-[5-(tert-butoxycarbonylamino)pentyl]-5-formyl-benzimidazol-2-yl]carbamoyl]pyridine-2-carboxylate,CC(C)(C)OC(=O)NCCCCCN1C2=C(C=C(C=C2)C=O)N=C1NC(=O)C3=NC(=CC=C3)C(=O)OC,C26H31N5O6,9,2,10,3.977700000000003,509.227433712,37,141.51,0.26146562080418345,1
166454520,6-[[1-(5-aminopentyl)-5-[(4-methylpiperazin-1-yl)methyl]benzimidazol-2-yl]carbamoyl]pyridine-2-carboxylic acid,CN1CCN(CC1)CC2=CC3=C(C=C2)N(C(=N3)NC(=O)C4=NC(=CC=C4)C(=O)O)CCCCCN,C25H33N7O3,8,3,10,2.2582,479.264487916,35,129.60999999999999,0.2700408919064887,0
