cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,actividad_predicha,probabilidad_leishmania,tanimoto_similarity,cosine_similarity,combined_75
13702506,N-[(E)-(4-methoxyphenyl)methyleneamino]-1H-benzimidazole-2-carboxamide,COC1=CC=C(C=C1)C=NNC(=O)C2=NC3=CC=CC=C3N2,C16H14N4O2,4,2,4,2.3354,294.111675688,22,79.37,0.2771828146654907,0,Alta,0.868,0.559322033898305,0.914502114683488,0.8257070944871922
127051259,N-[(E)-(5-nitro-2-furyl)methyleneamino]adamantane-1-carboxamide,C1C2CC3CC1CC(C2)(C3)C(=O)NN=CC4=CC=C(O4)[N+](=O)[O-],C16H19N3O4,5,1,4,2.854300000000001,317.137556088,23,97.74,0.235318191119296,0,Alta,0.866,0.4677419354838709,0.8673425074224168,0.7674423644377804
9563449,"2,8-dimethyl-N-[(E)-(3-nitrophenyl)methyleneamino]quinoline-3-carboxamide",CC1=C2C(=CC=C1)C=C(C(=N2)C)C(=O)NN=CC3=CC(=CC=C3)[N+](=O)[O-],C19H16N4O3,5,1,4,3.523740000000002,348.12224037199996,26,97.49,0.2666940198994768,0,Alta,0.866,0.3066666666666666,0.8291107962580426,0.6984997638601986
838484,"2,8-dimethyl-N-[(3-nitrophenyl)methyleneamino]quinoline-3-carboxamide",CC1=C2C(=CC=C1)C=C(C(=N2)C)C(=O)NN=CC3=CC(=CC=C3)[N+](=O)[O-],C19H16N4O3,5,1,4,3.523740000000002,348.12224037199996,26,97.49,0.2666940198994768,0,Alta,0.866,0.3066666666666666,0.8291107962580426,0.6984997638601986
9580097,N-[(E)-(3-nitrophenyl)methyleneamino]-3-phenyl-propanamide,C1=CC=C(C=C1)CCC(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-],C16H15N3O3,4,1,6,2.6777000000000006,297.11134133999997,22,84.6,0.2600472813238771,0,Alta,0.866,0.2816901408450704,0.7787799998035267,0.6545075350639127
689615,N-[(3-nitrophenyl)methyleneamino]-3-phenyl-propanamide,C1=CC=C(C=C1)CCC(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-],C16H15N3O3,4,1,6,2.6777000000000006,297.11134133999997,22,84.6,0.2600472813238771,0,Alta,0.866,0.2816901408450704,0.7787799998035267,0.6545075350639127
6898835,3-hydroxy-N-[(E)-(5-nitro-2-furyl)methyleneamino]naphthalene-2-carboxamide,C1=CC=C2C=C(C(=CC2=C1)C(=O)NN=CC3=CC=C(O3)[N+](=O)[O-])O,C16H11N3O5,6,2,4,2.8105000000000016,325.069870452,24,117.97,0.2034415529371874,0,Alta,0.864,0.576271186440678,0.9771954823753156,0.8769644083916561
46204123,"N-[(E)-(4-nitrophenyl)methyleneamino]-5,6,7,8-tetrahydroimidazo[1,2-a]pyridine-2-carboxamide",C1CCN2C=C(N=C2C1)C(=O)NN=CC3=CC=C(C=C3)[N+](=O)[O-],C15H15N5O3,6,1,4,1.8915,313.11748933999996,23,102.42,0.2245655145479398,0,Alta,0.858,0.3108108108108108,0.9015295575273574,0.7538498708482207
45109194,N-[(E)-(5-nitro-3-thienyl)methyleneamino]benzothiophene-2-carboxamide,C1=CC=C2C(=C1)C=C(S2)C(=O)NN=CC3=CSC(=C3)[N+](=O)[O-],C14H9N3O3S2,6,1,4,3.634900000000002,331.008533148,22,84.6,0.2600472813238771,0,Alta,0.856,0.3194444444444444,0.8178726120602795,0.6932655701563208
9555466,"6-methyl-N-[(E)-(5-nitro-2-furyl)methyleneamino]-[1,3]dioxolo[4,5-g]quinolin-8-amine",CC1=CC(=C2C=C3C(=CC2=N1)OCO3)NN=CC4=CC=C(O4)[N+](=O)[O-],C16H12N4O5,8,1,4,3.219120000000001,340.0807694839999,25,112.02,0.2231744331369398,0,Alta,0.854,0.3888888888888889,0.8868474815984557,0.762357833421064
9608318,"3-methyl-N-[(E)-(3-nitrophenyl)methyleneamino]imidazo[1,2-a]pyridine-2-carboxamide",CC1=C(N=C2N1C=CC=C2)C(=O)NN=CC3=CC(=CC=C3)[N+](=O)[O-],C16H13N5O3,6,1,4,2.31482,323.101839276,24,101.9,0.2355250245338567,0,Alta,0.8533333333333334,0.3157894736842105,0.8889726272231694,0.7456768388384297
156012775,N-[(E)-(4-fluorophenyl)methyleneamino]-1H-benzimidazole-2-carboxamide,C1=CC=C2C(=C1)NC(=N2)C(=O)NN=CC3=CC=C(C=C3)F,C15H11FN4O,3,2,3,2.4659000000000004,282.09168919200005,21,70.14,0.2994011976047904,0,Alta,0.852,0.5892857142857143,0.8292761940089166,0.7692785740781161
5719672,"5,7-dimethyl-N-[(E)-(3-nitrophenyl)methyleneamino]-[1,2,4]triazolo[1,5-a]pyrimidine-2-carboxamide",CC1=CC(=NC2=NC(=NN12)C(=O)NN=CC3=CC(=CC=C3)[N+](=O)[O-])C,C15H13N7O3,8,1,4,1.4132399999999998,339.10798727599996,25,127.68,0.1958020050125313,0,Alta,0.85,0.2987012987012987,0.8983414999273185,0.7484314496208135
9557542,"3-(3,5-dimethylpyrazol-1-yl)-N-[(E)-(3-nitrophenyl)methyleneamino]propanamide",CC1=CC(=NN1CCC(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-])C,C15H17N5O3,6,1,6,1.9485399999999995,315.13313940399996,23,102.42,0.2245655145479398,0,Alta,0.848,0.2531645569620253,0.8604800967178071,0.7086512117788617
917220,"3-(3,5-dimethylpyrazol-1-yl)-N-[(3-nitrophenyl)methyleneamino]propanamide",CC1=CC(=NN1CCC(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-])C,C15H17N5O3,6,1,6,1.9485399999999995,315.13313940399996,23,102.42,0.2245655145479398,0,Alta,0.848,0.2531645569620253,0.8604800967178071,0.7086512117788617
9578411,4-methyl-N-[(E)-(5-nitro-2-furyl)methyleneamino]piperazine-1-carbothioamide,CN1CCN(CC1)C(=S)NN=CC2=CC=C(O2)[N+](=O)[O-],C11H15N5O3S,6,1,3,0.6435999999999997,297.08956034,20,87.15,0.2294893861158921,0,Alta,0.846,0.4375,0.8465415038099673,0.7442811278574755
6896667,3-hydroxy-N-[(E)-(5-nitro-2-thienyl)methyleneamino]naphthalene-2-carboxamide,C1=CC=C2C=C(C(=CC2=C1)C(=O)NN=CC3=CC=C(S3)[N+](=O)[O-])O,C16H11N3O4S,6,2,4,3.279000000000002,341.047026832,24,104.83,0.2289420967280358,0,Alta,0.846,0.3285714285714285,0.946306864573964,0.7918730055733302
5338212,"N-[(E)-(5-nitro-2-furyl)methyleneamino]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",C1C(OC2=CC=CC=C2O1)C(=O)NN=CC3=CC=C(O3)[N+](=O)[O-],C14H11N3O6,7,1,4,1.4778999999999998,317.064785072,23,116.20000000000002,0.1979345955249569,0,Alta,0.844,0.4769230769230769,0.9081595804516532,0.800350454569509
2837238,"N-[(5-nitro-2-furyl)methyleneamino]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",C1C(OC2=CC=CC=C2O1)C(=O)NN=CC3=CC=C(O3)[N+](=O)[O-],C14H11N3O6,7,1,4,1.4778999999999998,317.064785072,23,116.20000000000002,0.1979345955249569,0,Alta,0.844,0.4769230769230769,0.9081595804516532,0.800350454569509
5719791,"N-[(Z)-(5-nitro-2-furyl)methyleneamino]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",C1C(OC2=CC=CC=C2O1)C(=O)NN=CC3=CC=C(O3)[N+](=O)[O-],C14H11N3O6,7,1,4,1.4778999999999998,317.064785072,23,116.20000000000002,0.1979345955249569,0,Alta,0.844,0.4769230769230769,0.9081595804516532,0.800350454569509
9580068,2-(3-methylanilino)-N-[(E)-(3-nitrophenyl)methyleneamino]acetamide,CC1=CC(=CC=C1)NCC(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-],C16H16N4O3,5,2,6,2.46542,312.12224037199996,23,96.63,0.238021318431129,0,Alta,0.844,0.25,0.9188125013892204,0.7516093760419152
5370931,2-(2-methylanilino)-N-[(Z)-(3-nitrophenyl)methyleneamino]acetamide,CC1=CC=CC=C1NCC(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-],C16H16N4O3,5,2,6,2.465420000000001,312.12224037199996,23,96.63,0.238021318431129,0,Alta,0.838,0.2666666666666666,0.9188125013892204,0.7557760427085819
9602740,2-(2-methylanilino)-N-[(E)-(3-nitrophenyl)methyleneamino]acetamide,CC1=CC=CC=C1NCC(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-],C16H16N4O3,5,2,6,2.465420000000001,312.12224037199996,23,96.63,0.238021318431129,0,Alta,0.838,0.2666666666666666,0.9188125013892204,0.7557760427085819
933233,"N-[(5-nitro-2-furyl)methyleneamino]imidazo[2,1-a]isoquinoline-2-carboxamide",C1=CC=C2C(=C1)C=CN3C2=NC(=C3)C(=O)NN=CC4=CC=C(O4)[N+](=O)[O-],C17H11N5O4,7,1,4,2.7526,349.081103832,26,115.04000000000002,0.2260083449235048,0,Alta,0.8373333333333334,0.5223880597014925,0.8886244354900588,0.7970653415429172
9557717,"N-[(E)-(5-nitro-2-furyl)methyleneamino]imidazo[2,1-a]isoquinoline-2-carboxamide",C1=CC=C2C(=C1)C=CN3C2=NC(=C3)C(=O)NN=CC4=CC=C(O4)[N+](=O)[O-],C17H11N5O4,7,1,4,2.7526,349.081103832,26,115.04000000000002,0.2260083449235048,0,Alta,0.8373333333333334,0.5223880597014925,0.8886244354900588,0.7970653415429172
135691088,N-[(E)-(3-nitrophenyl)methyleneamino]-4-oxo-3H-quinazoline-2-carboxamide,C1=CC=C2C(=C1)C(=O)NC(=N2)C(=O)NN=CC3=CC(=CC=C3)[N+](=O)[O-],C16H11N5O4,6,2,4,1.5951999999999995,337.081103832,25,130.35,0.1917913310318373,0,Alta,0.824,0.4776119402985074,0.9773793940605044,0.8524375306200053
9648690,2-(cyclopenten-1-yloxy)-N-[(E)-(3-nitrophenyl)methyleneamino]acetamide,C1CC=C(C1)OCC(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-],C14H15N3O4,5,1,6,2.1292999999999997,289.10625596,21,93.83,0.2238090163060855,0,Alta,0.824,0.240506329113924,0.825515560289771,0.6792632524958092
135549700,"N-[(E)-(2-hydroxy-5-nitro-phenyl)methyleneamino]-5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidine-2-carboxamide",CC1=CC(=NC2=NC(=NN12)C(=O)NN=CC3=C(C=CC(=C3)[N+](=O)[O-])O)C,C15H13N7O4,9,2,4,1.1188399999999998,355.10290189599993,26,147.91,0.1757825704820499,0,Alta,0.822,0.2784810126582278,0.9618614001055388,0.791016303243711
972375,"(2E,4E)-2-(1H-benzimidazol-2-yl)-5-(3-nitrophenyl)penta-2,4-dienenitrile",C1=CC=C2C(=C1)NC(=N2)C(=CC=CC3=CC(=CC=C3)[N+](=O)[O-])C#N,C18H12N4O2,4,1,4,4.0914800000000024,316.096025624,24,95.61,0.2510197678067148,0,Alta,0.82,0.3611111111111111,0.7929290411424654,0.6849745586346269
156012449,N-[(E)-(3-fluorophenyl)methyleneamino]-1H-benzimidazole-2-carboxamide,C1=CC=C2C(=C1)NC(=N2)C(=O)NN=CC3=CC(=CC=C3)F,C15H11FN4O,3,2,3,2.4659000000000004,282.09168919200005,21,70.14,0.2994011976047904,0,Alta,0.818,0.5333333333333333,0.8292761940089166,0.7552904788400208
135419234,"N-[(E)-(4-hydroxy-3-methoxy-phenyl)methyleneamino]-1-methyl-imidazo[4,5-b]pyridine-2-carboxamide",CN1C2=C(N=CC=C2)N=C1C(=O)NN=CC3=CC(=C(C=C3)O)OC,C16H15N5O3,7,2,4,1.4464,325.11748933999996,24,101.63,0.2361507428908786,0,Alta,0.812,0.216867469879518,0.9623733999094524,0.7759969174019687
71595066,1-ethyl-N-[(E)-(5-nitro-2-furyl)methyleneamino]-4-oxo-quinoline-3-carboxamide,CCN1C=C(C(=O)C2=CC=CC=C21)C(=O)NN=CC3=CC=C(O3)[N+](=O)[O-],C17H14N4O5,7,1,5,2.2865,354.0964195479999,26,119.74,0.2171371304493068,0,Alta,0.806,0.4714285714285714,0.8910897656389406,0.7861744670863483
11609936,"ethyl 2,4-dimethyl-5-[[(E)-(5-nitro-2-furyl)methyleneamino]carbamoyl]-1H-pyrrole-3-carboxylate",CCOC(=O)C1=C(NC(=C1C)C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])C,C15H16N4O6,7,2,6,2.07334,348.10698423199995,25,139.83,0.1787885289279839,0,Alta,0.8053333333333333,0.4925373134328358,0.9680972257569024,0.8492072476758856
145976692,"N-[(E)-(3,4-diethoxyphenyl)methyleneamino]-1H-benzimidazole-2-carboxamide",CCOC1=C(C=C(C=C1)C=NNC(=O)C2=NC3=CC=CC=C3N2)OCC,C19H20N4O3,5,2,7,3.124200000000001,352.15354049999996,26,88.60000000000001,0.2934537246049661,0,Alta,0.804,0.4848484848484848,0.8573488097760026,0.7642237285441231
13702503,N-[(E)-benzylideneamino]-1H-benzimidazole-2-carboxamide,C1=CC=C(C=C1)C=NNC(=O)C2=NC3=CC=CC=C3N2,C15H12N4O,3,2,3,2.3267999999999995,264.101111004,20,70.14,0.285143997718848,0,Alta,0.802,0.6346153846153846,0.8187964313439603,0.7727511696618163
5401081,3-chloro-N-[(E)-1-(5-nitro-2-furyl)ethylideneamino]benzamide,CC(=NNC(=O)C1=CC(=CC=C1)Cl)C2=CC=C(O2)[N+](=O)[O-],C13H10ClN3O4,5,1,4,2.9952000000000014,307.03598347999997,21,97.74,0.2148557397176181,0,Alta,0.8,0.3098591549295774,0.8619548737312319,0.7239309440308183
56663094,"4-acetyl-3,5-dimethyl-N-[(E)-(3-nitrophenyl)methyleneamino]-1H-pyrrole-2-carboxamide",CC1=C(NC(=C1C(=O)C)C)C(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-],C16H16N4O4,5,2,5,2.506240000000001,328.11715499199994,24,117.46,0.2043248765537204,0,Media,0.7943333333333333,0.3150684931506849,0.9637649637088076,0.8015908460692769
13702504,N-[(E)-(4-chlorophenyl)methyleneamino]-1H-benzimidazole-2-carboxamide,C1=CC=C2C(=C1)NC(=N2)C(=O)NN=CC3=CC=C(C=C3)Cl,C15H11ClN4O,3,2,3,2.980200000000001,298.062138652,21,70.14,0.2994011976047904,0,Media,0.79,0.5892857142857143,0.807321916914668,0.7528128662574296
156013591,N-[(E)-(3-chlorophenyl)methyleneamino]-1H-benzimidazole-2-carboxamide,C1=CC=C2C(=C1)NC(=N2)C(=O)NN=CC3=CC(=CC=C3)Cl,C15H11ClN4O,3,2,3,2.980200000000001,298.062138652,21,70.14,0.2994011976047904,0,Media,0.79,0.5333333333333333,0.807321916914668,0.7388247710193343
9694504,1-piperidylmethyl N-[(E)-(3-nitrophenyl)methyleneamino]carbamate,C1CCN(CC1)COC(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-],C14H18N4O4,6,1,5,2.0983,306.13280505599994,22,97.07,0.2266405686617904,0,Media,0.79,0.2467532467532467,0.8837098480404179,0.724470697718625
145976377,N-[(E)-p-tolylmethyleneamino]-1H-benzimidazole-2-carboxamide,CC1=CC=C(C=C1)C=NNC(=O)C2=NC3=CC=CC=C3N2,C16H14N4O,3,2,3,2.6352200000000003,278.116761068,21,70.14,0.2994011976047904,0,Media,0.788,0.5892857142857143,0.818905082561045,0.7615002404922123
790172,"(2E,4E)-2-(1H-benzimidazol-2-yl)-5-(5-nitro-2-furyl)penta-2,4-dienenitrile",C1=CC=C2C(=C1)NC(=N2)C(=CC=CC3=CC=C(O3)[N+](=O)[O-])C#N,C16H10N4O3,5,1,4,3.6844800000000015,306.07529018,23,108.75,0.2114942528735632,0,Media,0.788,0.5555555555555556,0.8538129127053815,0.7792485734179251
556668,"2-(1H-benzimidazol-2-yl)-5-(5-nitro-2-furyl)penta-2,4-dienenitrile",C1=CC=C2C(=C1)NC(=N2)C(=CC=CC3=CC=C(O3)[N+](=O)[O-])C#N,C16H10N4O3,5,1,4,3.6844800000000015,306.07529018,23,108.75,0.2114942528735632,0,Media,0.788,0.5555555555555556,0.8538129127053815,0.7792485734179251
9570500,2-(isobutylamino)-N-[(E)-(5-nitro-2-furyl)methyleneamino]acetamide,CC(C)CNCC(=O)NN=CC1=CC=C(O1)[N+](=O)[O-],C11H16N4O4,6,2,7,0.8834999999999998,268.117154992,19,109.77,0.1730891864808235,0,Media,0.784,0.4603174603174603,0.8329051906513529,0.7397582580678799
145976605,N-[(E)-(4-hydroxyphenyl)methyleneamino]-1H-benzimidazole-2-carboxamide,C1=CC=C2C(=C1)NC(=N2)C(=O)NN=CC3=CC=C(C=C3)O,C15H12N4O2,4,3,3,2.0324000000000004,280.096025624,21,90.37,0.2323780015491866,0,Media,0.782,0.6,0.8482038791158484,0.7861529093368863
156019801,N-[(E)-(4-cyanophenyl)methyleneamino]-1H-benzimidazole-2-carboxamide,C1=CC=C2C(=C1)NC(=N2)C(=O)NN=CC3=CC=C(C=C3)C#N,C16H11N5O,4,2,3,2.19848,289.0963599720001,22,93.93,0.2342169700841051,0,Media,0.78,0.559322033898305,0.9390863638204476,0.844145281339912
11404540,1-(1-naphthyl)-3-[(E)-(5-nitro-2-furyl)methyleneamino]urea,C1=CC=C2C(=C1)C=CC=C2NC(=O)NN=CC3=CC=C(O3)[N+](=O)[O-],C16H12N4O4,5,2,4,3.496600000000001,324.08585486399994,24,109.77,0.2186389723968297,0,Media,0.778,0.5161290322580645,0.9400636240949868,0.8340799761357564
5399441,4-fluoro-N-[(E)-1-(5-nitro-2-furyl)ethylideneamino]benzamide,CC(=NNC(=O)C1=CC=C(C=C1)F)C2=CC=C(O2)[N+](=O)[O-],C13H10FN3O4,5,1,4,2.4809,291.06553402,21,97.74,0.2148557397176181,0,Media,0.774,0.3134328358208955,0.8876198220144453,0.7440730754660578
9967909,5-chloro-N-[(E)-(3-nitrophenyl)methyleneamino]-1H-indole-2-carboxamide,C1=CC(=CC(=C1)[N+](=O)[O-])C=NNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C16H11ClN4O3,4,2,4,3.493400000000001,342.051967892,24,100.39,0.2390676362187469,0,Media,0.768,0.3424657534246575,0.8997854259568633,0.7604555078238119
156013967,N-[(E)-2-naphthylmethyleneamino]-1H-benzimidazole-2-carboxamide,C1=CC=C2C=C(C=CC2=C1)C=NNC(=O)C3=NC4=CC=CC=C4N3,C19H14N4O,3,2,3,3.4800000000000004,314.116761068,24,70.14,0.3421727972626176,0,Media,0.766,0.5517241379310345,0.7925788498979001,0.7323651719061837
3228403,"N-[(4-fluorophenyl)methyleneamino]-4H-thieno[3,2-b]pyrrole-5-carboxamide",C1=CC(=CC=C1C=NNC(=O)C2=CC3=C(N2)C=CS3)F,C14H10FN3OS,3,2,3,3.1324000000000005,287.05286115999996,20,57.25,0.3493449781659388,0,Media,0.75,0.2714285714285714,0.7334943026368697,0.6179778698347951
9595209,"N-[(E)-(4-fluorophenyl)methyleneamino]-4H-thieno[3,2-b]pyrrole-5-carboxamide",C1=CC(=CC=C1C=NNC(=O)C2=CC3=C(N2)C=CS3)F,C14H10FN3OS,3,2,3,3.1324000000000005,287.05286115999996,20,57.25,0.3493449781659388,0,Media,0.75,0.2714285714285714,0.7334943026368697,0.6179778698347951
135580822,N-[(E)-(4-hydroxy-3-methoxy-phenyl)methyleneamino]-1H-indole-2-carboxamide,COC1=C(C=CC(=C1)C=NNC(=O)C2=CC3=CC=CC=C3N2)O,C17H15N3O3,4,3,4,2.6460000000000004,309.11134134,23,86.71,0.2652519893899204,0,Media,0.742,0.3013698630136986,0.8733448979566603,0.7303511392209198
9678769,"3-methyl-N-[(E)-1-(3-nitrophenyl)ethylideneamino]imidazo[1,2-a]pyridine-2-carboxamide",CC1=C(N=C2N1C=CC=C2)C(=O)NN=C(C)C3=CC(=CC=C3)[N+](=O)[O-],C17H15N5O3,6,1,4,2.7049200000000013,337.11748934,25,101.9,0.2453385672227674,0,Media,0.738,0.2345679012345679,0.8737572925833686,0.7139599447461685
4604770,"3-methyl-N-[1-(3-nitrophenyl)ethylideneamino]imidazo[1,2-a]pyridine-2-carboxamide",CC1=C(N=C2N1C=CC=C2)C(=O)NN=C(C)C3=CC(=CC=C3)[N+](=O)[O-],C17H15N5O3,6,1,4,2.7049200000000013,337.11748934,25,101.9,0.2453385672227674,0,Media,0.738,0.2345679012345679,0.8737572925833686,0.7139599447461685
129884995,N-[(5-nitro-2-furyl)methyleneamino]-1H-indole-2-carboxamide,C1=CC=C2C(=C1)C=C(N2)C(=O)NN=CC3=CC=C(O3)[N+](=O)[O-],C14H10N4O4,5,2,4,2.433,298.07020479999994,22,113.53,0.1937813793710913,0,Media,0.732,0.6666666666666666,0.983468682449166,0.904268178503541
52941473,4-chloro-N-[(E)-2-furylmethyleneamino]-1H-pyrrole-2-carboxamide,C1=COC(=C1)C=NNC(=O)C2=CC(=CN2)Cl,C10H8ClN3O2,3,2,3,2.025,237.030504176,16,70.39,0.2273050149168916,0,Media,0.732,0.2941176470588235,0.6650703842363637,0.5723321999419786
129884941,N-[(5-nitro-2-thienyl)methyleneamino]-1H-indole-2-carboxamide,C1=CC=C2C(=C1)C=C(N2)C(=O)NN=CC3=CC=C(S3)[N+](=O)[O-],C14H10N4O3S,5,2,4,2.9015000000000004,314.04736117999994,22,100.39,0.219145333200518,0,Media,0.73,0.3970588235294117,0.9523115567712608,0.8134983734607985
10268966,5-chloro-N-[(E)-(4-nitrophenyl)methyleneamino]-1H-indole-2-carboxamide,C1=CC(=CC=C1C=NNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)[N+](=O)[O-],C16H11ClN4O3,4,2,4,3.493400000000002,342.051967892,24,100.39,0.2390676362187468,0,Media,0.726,0.3571428571428571,0.8997854259568634,0.7641247837533619
52945125,"4,5-dichloro-N-[(E)-2-furylmethyleneamino]-1H-pyrrole-2-carboxamide",C1=COC(=C1)C=NNC(=O)C2=CC(=C(N2)Cl)Cl,C10H7Cl2N3O2,3,2,3,2.6784,270.991531824,17,70.39,0.2415115783491973,0,Media,0.716,0.3134328358208955,0.7380598330129599,0.6319030837149437
6867648,N-[(E)-(5-nitro-2-furyl)methyleneamino]benzofuran-2-carboxamide,C1=CC=C2C(=C1)C=C(O2)C(=O)NN=CC3=CC=C(O3)[N+](=O)[O-],C14H9N3O5,6,1,4,2.6979000000000006,299.054220388,22,110.88000000000002,0.1984126984126983,0,Media,0.704,0.576271186440678,0.9024529749764952,0.8209075278425408
947642,N-[(5-nitro-2-furyl)methyleneamino]benzofuran-2-carboxamide,C1=CC=C2C(=C1)C=C(O2)C(=O)NN=CC3=CC=C(O3)[N+](=O)[O-],C14H9N3O5,6,1,4,2.6979000000000006,299.054220388,22,110.88000000000002,0.1984126984126983,0,Media,0.704,0.576271186440678,0.9024529749764952,0.8209075278425408
6888132,N-[(E)-(3-nitrophenyl)methyleneamino]benzofuran-2-carboxamide,C1=CC=C2C(=C1)C=C(O2)C(=O)NN=CC3=CC(=CC=C3)[N+](=O)[O-],C16H11N3O4,5,1,4,3.1049000000000007,309.074955832,23,97.74,0.235318191119296,0,Media,0.704,0.3623188405797101,0.8603810355084773,0.7358654867762855
950314,N-[(3-nitrophenyl)methyleneamino]benzofuran-2-carboxamide,C1=CC=C2C(=C1)C=C(O2)C(=O)NN=CC3=CC(=CC=C3)[N+](=O)[O-],C16H11N3O4,5,1,4,3.1049000000000007,309.074955832,23,97.74,0.235318191119296,0,Media,0.704,0.3623188405797101,0.8603810355084773,0.7358654867762855
9671758,N-[(E)-(5-nitro-2-thienyl)methyleneamino]benzofuran-2-carboxamide,C1=CC=C2C(=C1)C=C(O2)C(=O)NN=CC3=CC=C(S3)[N+](=O)[O-],C14H9N3O4S,6,1,4,3.166400000000001,315.03137676800003,22,97.74,0.2250869654184571,0,Media,0.698,0.3571428571428571,0.8671056605394324,0.7396149596902886
6911538,"N-[(E)-(5-methyl-2-furyl)methyleneamino]-4,5,6,7-tetrahydrobenzothiophene-2-carboxamide",CC1=CC=C(O1)C=NNC(=O)C2=CC3=C(S2)CCCC3,C15H16N2O2S,4,1,3,3.292220000000002,288.093248752,20,54.6,0.3663003663003663,0,Media,0.692,0.2916666666666667,0.6486815989045264,0.5594278658450614
2696648,"N-[(5-methyl-2-furyl)methyleneamino]-4,5,6,7-tetrahydrobenzothiophene-2-carboxamide",CC1=CC=C(O1)C=NNC(=O)C2=CC3=C(S2)CCCC3,C15H16N2O2S,4,1,3,3.292220000000002,288.093248752,20,54.6,0.3663003663003663,0,Media,0.692,0.2916666666666667,0.6486815989045264,0.5594278658450614
916272,N-[(4-nitrophenyl)methyleneamino]benzofuran-2-carboxamide,C1=CC=C2C(=C1)C=C(O2)C(=O)NN=CC3=CC=C(C=C3)[N+](=O)[O-],C16H11N3O4,5,1,4,3.1049000000000007,309.074955832,23,97.74,0.235318191119296,0,Media,0.69,0.3939393939393939,0.8603810355084773,0.7437706251162065
6882577,N-[(E)-(4-nitrophenyl)methyleneamino]benzofuran-2-carboxamide,C1=CC=C2C(=C1)C=C(O2)C(=O)NN=CC3=CC=C(C=C3)[N+](=O)[O-],C16H11N3O4,5,1,4,3.1049000000000007,309.074955832,23,97.74,0.235318191119296,0,Media,0.69,0.3939393939393939,0.8603810355084773,0.7437706251162065
129884911,N-[(3-methoxyphenyl)methyleneamino]-1H-indole-2-carboxamide,COC1=CC=CC(=C1)C=NNC(=O)C2=CC3=CC=CC=C3N2,C17H15N3O2,3,2,4,2.9404000000000003,293.11642672000005,22,66.47999999999999,0.3309265944645007,0,Media,0.688,0.3098591549295774,0.8131960850365441,0.6873618525098024
5342596,N-[(E)-(2-chloro-5-nitro-phenyl)methyleneamino]benzofuran-2-carboxamide,C1=CC=C2C(=C1)C=C(O2)C(=O)NN=CC3=C(C=CC(=C3)[N+](=O)[O-])Cl,C16H10ClN3O4,5,1,4,3.758300000000002,343.03598347999997,24,97.74,0.245549416820135,0,Media,0.684,0.352112676056338,0.8287293164741723,0.7095751563697137
155561337,N-[(E)-(4-nitrophenyl)methyleneamino]-1H-indole-2-carboxamide,C1=CC=C2C(=C1)C=C(N2)C(=O)NN=CC3=CC=C(C=C3)[N+](=O)[O-],C16H12N4O3,4,2,4,2.8400000000000007,308.09094024399997,23,100.39,0.2291064847096324,0,Media,0.67,0.4375,0.9351447621774344,0.8107335716330757
129707119,N-[(4-methoxyphenyl)methyleneamino]-1H-indole-2-carboxamide,COC1=CC=C(C=C1)C=NNC(=O)C2=CC3=CC=CC=C3N2,C17H15N3O2,3,2,4,2.9404000000000003,293.11642672000005,22,66.47999999999999,0.3309265944645007,0,Media,0.662,0.3382352941176471,0.8131960850365441,0.6944558873068198
155569178,N-[(E)-(3-chlorophenyl)methyleneamino]-1H-indole-2-carboxamide,C1=CC=C2C(=C1)C=C(N2)C(=O)NN=CC3=CC(=CC=C3)Cl,C16H12ClN3O,2,2,3,3.5852000000000013,297.066889684,21,57.25,0.3668122270742358,0,Media,0.646,0.3235294117647059,0.6782449021918906,0.5895660295850945
3474389,N'-(naphthalene-2-carbonyl)-5-nitro-furan-2-carbohydrazide,C1=CC=C2C=C(C=CC2=C1)C(=O)NNC(=O)C3=CC=C(O3)[N+](=O)[O-],C16H11N3O5,5,2,3,2.4158,325.069870452,24,114.48000000000002,0.2096436058700209,0,Media,0.628,0.3384615384615385,0.9582199755998552,0.803280366315276
